localTime,remoteTime,label,ibi,bpm,signalOK
1623227695374,1813366,rest,484,77,0
1623227696397,1814376,rest,934,75,0
1623227696881,1815163,rest,720,73,0
1623227697384,1815850,rest,636,70,1
1623227697899,1816255,rest,382,69,0
1623227699911,1817950,rest,1558,71,0
1623227701422,1819424,rest,1362,71,0
1623227702441,1820655,rest,1124,69,1
1623227702951,1821382,rest,674,70,0
1623227703948,1822170,rest,734,69,0
1623227704453,1822896,rest,674,68,0
1623227706979,1825017,rest,1952,61,0
1623227708493,1826513,rest,1388,57,0
1623227708995,1827401,rest,832,56,0
1623227710015,1828007,rest,558,55,0
1623227710015,1828369,rest,334,62,0
1623227710527,1828773,rest,378,69,0
1623227711043,1829057,rest,268,77,0
1623227711043,1829460,rest,378,80,0
1623227711523,1829923,rest,414,83,0
1623227712026,1830247,rest,290,88,1
1623227712533,1830530,rest,270,117,1
1623227714551,1832592,rest,1904,106,0
1623227716569,1834589,rest,1842,90,0
1623227720609,1838630,rest,468,128,0
1623227720609,1839013,rest,356,131,0
1623227722125,1840184,rest,1062,116,0
1623227724148,1842183,rest,1846,91,0
1623227725756,1843659,rest,1354,80,0
1623227726671,1844709,rest,972,75,0
1623227727675,1845698,rest,906,71,0
1623227728693,1846686,rest,912,68,0
1623227729725,1847717,rest,928,64,0
1623227731211,1849213,rest,1382,58,0
1623227732253,1850283,rest,1012,55,1
1623227733232,1851252,rest,892,53,0
1623227733792,1851837,rest,536,55,0
1623227734243,1852281,rest,402,64,0
1623227734744,1852785,rest,462,71,0
1623227735251,1853270,rest,448,76,0
1623227736259,1854261,rest,930,75,0
1623227737271,1855272,rest,944,75,0
1623227737777,1856057,rest,714,77,0
1623227739307,1857330,rest,1184,79,0
1623227741825,1859837,rest,2324,67,0
1623227743335,1861331,rest,1398,64,1
1623227747369,1865390,rest,466,128,0
1623227747369,1865692,rest,280,134,0
1623227748885,1866924,rest,1128,116,0
1623227749892,1867934,rest,950,106,1
1623227750397,1868821,rest,834,100,1
1623227751402,1869466,rest,586,98,0
1623227752921,1871142,rest,1566,83,0
1623227754460,1872435,rest,1186,75,0
1623227756453,1874455,rest,1888,64,0
1623227758474,1876496,rest,1896,55,0
1623227759987,1878009,rest,1402,51,0
1623227761013,1879040,rest,952,48,0
1623227762007,1880029,rest,908,49,0
1623227763030,1881019,rest,936,49,0
1623227763524,1881747,rest,656,50,0
1623227764033,1882272,rest,486,50,0
1623227764538,1882596,rest,292,56,0
1623227765039,1883041,rest,434,60,0
1623227765546,1883545,rest,462,71,0
1623227766047,1884110,rest,510,85,1
1623227767566,1885585,rest,1386,85,0
1623227768590,1886575,rest,904,86,0
1623227769586,1887586,rest,930,85,1
1623227770600,1888617,rest,956,85,1
1623227771604,1889626,rest,936,82,0
1623227772619,1890635,rest,920,77,1
1623227773629,1891685,rest,960,71,1
1623227774634,1892877,rest,1090,66,0
1623227775656,1893645,rest,706,64,0
1623227776164,1894352,rest,664,63,0
1623227777161,1895199,rest,774,67,0
1623227777664,1895927,rest,686,69,0
1623227778673,1896713,rest,710,71,0
1623227779176,1897481,rest,712,73,1
